arm_id,task,timestep,reward,success,runtime,cost,steps,log_path
domain_expert,task_e8,8,1.0,1,21.1,0.01864185,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e9,9,1.0,1,24.0,0.018087900000000004,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e10,10,0.0,0,180.0,0.08864295,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e11,11,1.0,1,147.9,0.06894135000000001,22,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e12,12,1.0,1,23.5,0.01640895,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e13,13,0.0,0,75.6,0.0268971,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e14,14,1.0,1,20.4,0.019705649999999998,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e15,15,1.0,1,32.7,0.02317215,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e16,16,1.0,1,50.8,0.0231441,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e17,17,0.0,0,71.3,0.0216306,11,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e18,18,0.0,0,180.0,0.0436578,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e19,19,0.0,0,180.0,0.04119885000000001,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_e20,20,1.0,1,53.3,0.02623785,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m1,21,1.0,1,142.7,0.0431067,19,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m2,22,0.0,0,51.6,0.0213111,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m3,23,1.0,1,55.8,0.01767045,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m4,24,1.0,1,53.9,0.028962,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m5,25,0.0,0,68.7,0.01011855,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m6,26,1.0,1,26.3,0.018381449999999997,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m7,27,1.0,1,34.7,0.019772699999999997,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m8,28,0.0,0,107.5,0.02592435,15,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m9,29,0.0,0,94.3,0.01861515,13,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m10,30,1.0,1,116.0,0.03591075,17,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m11,31,0.0,0,180.0,0.0341751,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m12,32,0.0,0,83.8,0.0197937,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m13,33,0.0,0,180.0,0.06332579999999999,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m14,34,0.0,0,180.0,0.027242099999999998,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m15,35,1.0,1,133.8,0.041721,23,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m16,36,0.0,0,21.8,0.019725900000000005,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m17,37,0.0,0,180.0,0.04516244999999999,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m18,38,0.0,0,180.0,0.0470892,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m19,39,0.0,0,83.1,0.02059695,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
domain_expert,task_m20,40,1.0,1,20.5,0.0200049,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_domain_expert_trial0_2026-07-01T00-53-02Z_FULL.jsonl
gitlab_domain_expert,task_e1,1,0.0,0,49.7,0.01006155,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e2,2,1.0,1,24.4,0.0211848,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e3,3,0.0,0,45.9,0.017816700000000005,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e4,4,0.0,0,59.7,0.010060050000000001,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e5,5,0.0,0,180.0,0.029398800000000003,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e6,6,0.0,0,136.8,0.03905625,21,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e7,7,1.0,1,64.5,0.021096750000000004,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e8,8,1.0,1,42.4,0.017766450000000003,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e9,9,1.0,1,38.8,0.017070299999999997,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e10,10,0.0,0,180.0,0.04703790000000001,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e11,11,0.0,0,67.8,0.017649,11,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e12,12,1.0,1,102.4,0.0363909,14,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e13,13,1.0,1,46.9,0.02512815,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e14,14,1.0,1,19.6,0.020096850000000003,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e15,15,1.0,1,47.1,0.020681249999999998,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e16,16,1.0,1,48.0,0.01963695,11,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e17,17,0.0,0,128.2,0.03168495,17,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e18,18,0.0,0,180.0,0.06130560000000001,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e19,19,0.0,0,143.2,0.0361359,20,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_e20,20,1.0,1,32.0,0.018833700000000002,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m1,21,0.0,0,155.7,0.07110810000000001,27,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m2,22,1.0,1,127.2,0.04404779999999999,21,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m3,23,1.0,1,18.5,0.0161778,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m4,24,1.0,1,83.4,0.0451425,15,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m5,25,0.0,0,42.4,0.0212394,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m6,26,1.0,1,21.1,0.01784625,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m7,27,1.0,1,30.9,0.02093415,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m8,28,0.0,0,131.6,0.0219897,13,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m9,29,0.0,0,180.0,0.047111549999999995,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m10,30,1.0,1,86.4,0.040575299999999995,16,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m11,31,0.0,0,65.3,0.012743250000000001,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m12,32,0.0,0,59.1,0.01015605,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m13,33,1.0,1,26.2,0.02422215,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m14,34,0.0,0,106.9,0.035982150000000004,17,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m15,35,0.0,0,74.6,0.03871904999999999,14,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m16,36,0.0,0,50.0,0.017900250000000003,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m17,37,1.0,1,43.1,0.02025105,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m18,38,0.0,0,65.5,0.01780545,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m19,39,0.0,0,28.4,0.019318500000000002,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_domain_expert,task_m20,40,1.0,1,18.5,0.017457,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_domain_expert_trial0_2026-07-01T02-07-16Z_FULL.jsonl
gitlab_rapid_executor,task_e1,1,1.0,1,15.5,0.01514415,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e2,2,1.0,1,25.1,0.01769085,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e3,3,1.0,1,22.4,0.013282500000000001,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e4,4,1.0,1,39.9,0.02050665,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e5,5,1.0,1,32.9,0.02808075,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e6,6,0.0,0,180.0,0.07577565,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e7,7,1.0,1,27.6,0.029622,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e8,8,1.0,1,46.0,0.018966900000000002,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e9,9,1.0,1,43.8,0.025253550000000003,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e10,10,0.0,0,180.0,0.11104395,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e11,11,1.0,1,83.2,0.07697535,19,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e12,12,0.0,0,57.6,0.0172347,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e13,13,1.0,1,43.1,0.028610550000000002,11,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e14,14,1.0,1,17.6,0.0175002,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e15,15,1.0,1,17.2,0.0200874,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e16,16,1.0,1,34.3,0.017505899999999998,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e17,17,1.0,1,137.2,0.05415690000000001,21,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e18,18,1.0,1,25.2,0.01943415,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e19,19,0.0,0,180.0,0.1116213,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_e20,20,1.0,1,18.5,0.0168762,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m1,21,0.0,0,180.0,0.056609400000000004,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m2,22,1.0,1,84.9,0.032987699999999995,15,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m3,23,1.0,1,19.2,0.016152,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m4,24,0.0,0,64.3,0.00985605,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m5,25,0.0,0,114.0,0.038152200000000004,17,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m6,26,1.0,1,18.4,0.017909099999999997,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m7,27,0.0,0,120.3,0.05569635,21,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m8,28,1.0,1,160.2,0.049964400000000006,26,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m9,29,1.0,1,179.9,0.12101174999999999,33,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m10,30,0.0,0,180.0,0.059313599999999994,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m11,31,0.0,0,180.0,0.047553899999999996,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m12,32,0.0,0,56.3,0.0104253,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m13,33,0.0,0,180.0,0.05978159999999999,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m14,34,0.0,0,180.0,0.06966765,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m15,35,0.0,0,19.5,0.017203200000000002,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m16,36,0.0,0,48.0,0.017720700000000002,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m17,37,1.0,1,23.7,0.024610649999999998,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m18,38,0.0,0,150.0,0.060165449999999995,20,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m19,39,1.0,1,82.2,0.061270050000000006,15,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_rapid_executor,task_m20,40,1.0,1,17.4,0.01787865,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_rapid_executor_trial0_2026-07-01T03-11-28Z_FULL.jsonl
gitlab_auditor,task_e1,1,1.0,1,12.4,0.01512615,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e2,2,1.0,1,29.6,0.01755,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e3,3,1.0,1,19.4,0.015245250000000002,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e4,4,0.0,0,152.7,0.02017965,16,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e5,5,0.0,0,180.0,0.06667155,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e6,6,0.0,0,67.0,0.01062255,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e7,7,0.0,0,44.2,0.024560550000000004,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e8,8,1.0,1,17.5,0.0167922,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e9,9,1.0,1,34.5,0.019159199999999998,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e10,10,1.0,1,152.4,0.054010199999999994,27,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e11,11,0.0,0,66.0,0.01451295,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e12,12,1.0,1,19.5,0.030422400000000002,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e13,13,0.0,0,124.9,0.0336426,15,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e14,14,1.0,1,46.9,0.0268299,11,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e15,15,1.0,1,41.3,0.0217035,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e16,16,1.0,1,22.7,0.0203046,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e17,17,1.0,1,115.5,0.03259605,17,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e18,18,0.0,0,180.0,0.07673775,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e19,19,0.0,0,173.5,0.046055250000000006,26,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_e20,20,1.0,1,54.6,0.023132100000000003,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m1,21,1.0,1,53.8,0.0291513,12,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
